num_actions,avg_inter_action_time,mm_avg_v,mm_sd_v,mm_avg_a,mm_sd_a,mm_avg_j,mm_sd_j,mm_avg_duration,mm_sd_duration,mm_avg_straightness,mm_sd_straightness,mm_avg_num_points,mm_sd_num_points,mm_avg_curvature,mm_sd_curvature,mm_avg_angle_sum,mm_sd_angle_sum,mm_avg_max_deviation,mm_sd_max_deviation,pc_avg_v,pc_sd_v,pc_avg_a,pc_sd_a,pc_avg_j,pc_sd_j,pc_avg_duration,pc_sd_duration,pc_avg_straightness,pc_sd_straightness,pc_avg_num_points,pc_sd_num_points,pc_avg_curvature,pc_sd_curvature,pc_avg_angle_sum,pc_sd_angle_sum,pc_avg_max_deviation,pc_sd_max_deviation,avg_click_time,pc_sd_click_time,dd_avg_v,dd_sd_v,dd_avg_a,dd_sd_a,dd_avg_j,dd_sd_j,dd_avg_duration,dd_sd_duration,dd_avg_straightness,dd_sd_straightness,dd_avg_num_points,dd_sd_num_points,dd_avg_curvature,dd_sd_curvature,dd_avg_angle_sum,dd_sd_angle_sum,dd_mean_max_deviation,dd_sd_max_deviation
26,0.08682743072509766,1241.1522620570245,314.9709151278266,-1706.8042367151916,1424.07427532146,246694.17860664046,233785.93795045084,0.8001897037029266,0.2955466760197396,0.8360426885224993,0.25764090620254665,82.5,31.199816849279284,0.04148535719090312,0.09018593014456795,-62.02064986903047,38.25471615734386,-62.02064986903047,38.25471615734386,511.1965303371745,174.18616677983462,-24619.723138477566,75275.74370650842,44428407.41360257,139879374.64421865,1.173438835144043,0.21513714864402542,0.9105635199962543,0.04926367795895701,107.1,19.829551460159433,0.011426409220891234,0.02952026650220929,70.80126994924822,150.4378062096758,0.06620773631082878,0.10702929384528087,0.1694401979446411,0.023506162617550442,1143.9429321457708,299.862042802121,-22032.92682150529,27301.34613106997,44428407.41360257,139879374.64421865,0.8632583916187286,0.10855930308430005,0.8130777243020852,0.12778603010875073,92.125,15.459047281677575,0.0038894592748017,0.027868902271166295,30.80976316919224,59.137724699315655,0.0011698939738138986,0.000865002583888961
