num_actions,avg_inter_action_time,mm_avg_v,mm_sd_v,mm_avg_a,mm_sd_a,mm_avg_j,mm_sd_j,mm_avg_duration,mm_sd_duration,mm_avg_straightness,mm_sd_straightness,mm_avg_num_points,mm_sd_num_points,mm_avg_curvature,mm_sd_curvature,mm_avg_angle_sum,mm_sd_angle_sum,mm_avg_max_deviation,mm_sd_max_deviation,pc_avg_v,pc_sd_v,pc_avg_a,pc_sd_a,pc_avg_j,pc_sd_j,pc_avg_duration,pc_sd_duration,pc_avg_straightness,pc_sd_straightness,pc_avg_num_points,pc_sd_num_points,pc_avg_curvature,pc_sd_curvature,pc_avg_angle_sum,pc_sd_angle_sum,pc_avg_max_deviation,pc_sd_max_deviation,avg_click_time,pc_sd_click_time,dd_avg_v,dd_sd_v,dd_avg_a,dd_sd_a,dd_avg_j,dd_sd_j,dd_avg_duration,dd_sd_duration,dd_avg_straightness,dd_sd_straightness,dd_avg_num_points,dd_sd_num_points,dd_avg_curvature,dd_sd_curvature,dd_avg_angle_sum,dd_sd_angle_sum,dd_mean_max_deviation,dd_sd_max_deviation
25,0.7204454044500986,1231.7270710829025,599.8479092051338,-3800.5309474100386,2984.1850081663283,-24001.074542126145,56213.171302190356,0.5194475054740906,0.14790775129113848,0.9083430904278688,0.11447190236934511,12.875,3.6030740843261686,0.0002212730781245361,0.001434687952550959,-15.57661289555849,10.941427139188125,-15.57661289555849,10.941427139188125,771.1945675782563,348.1421754198899,-2391.0298290746086,1647.8467441623013,66729.19810474227,84192.24677082237,0.5060179948806762,0.15512095186667688,0.8914005161521567,0.1555741434545621,12.5,3.4075080500434787,-0.0019266341903669355,0.006850305300998724,4.062234964358669,14.877703800133261,2.475455093367169e-06,4.163860845897701e-06,0.0006668567657470703,8.876431819097791e-05,490.9261195410328,264.0802657523456,247.34975492703083,217.1867160913845,66729.19810474227,84192.24677082237,1.0401214531489782,0.3077456370163838,0.9996758267977547,0.0003075227462837224,19.285714285714285,5.023753102820166,0.00788779427812587,0.013991834710886561,23.930710822668214,8.116722837295944,1.9297101757678172e-06,1.3606448395764829e-06
