time,mouse_x,mouse_y,button,state
0.8430511951446533,850.0,138.0,NoButton,Move
0.8963050842285156,1137.0,664.0,NoButton,Move
1.0091969966888428,1137.0,664.0,NoButton,Move
1.020219087600708,1137.0,664.0,Button.left,Pressed
1.0208420753479004,1137.0,664.0,Button.left,Released
1.8391430377960205,1137.0,664.0,NoButton,Move
1.8995931148529053,396.0,478.0,NoButton,Move
2.015756845474243,396.0,478.0,NoButton,Move
2.027927875518799,396.0,478.0,Button.left,Pressed
2.028661012649536,396.0,478.0,Button.left,Released
2.8540940284729004,396.0,478.0,NoButton,Move
2.9168200492858887,586.0,328.0,NoButton,Move
3.0292491912841797,586.0,328.0,NoButton,Move
3.041591167449951,586.0,328.0,Button.left,Pressed
3.042133092880249,586.0,328.0,Button.left,Released
3.8536829948425293,586.0,328.0,NoButton,Move
3.916451930999756,929.0,172.0,NoButton,Move
4.029745101928711,929.0,172.0,NoButton,Move
4.043362855911255,929.0,172.0,Button.left,Pressed
4.044041156768799,929.0,172.0,Button.left,Released
4.876323938369751,929.0,172.0,NoButton,Move
4.937587022781372,448.0,562.0,NoButton,Move
5.056915044784546,448.0,562.0,NoButton,Move
5.067885875701904,448.0,562.0,Button.left,Pressed
5.068593978881836,448.0,562.0,Button.left,Released
5.882503032684326,448.0,562.0,NoButton,Move
5.946355104446411,1175.0,536.0,NoButton,Move
6.058411121368408,1175.0,536.0,NoButton,Move
6.070298910140991,1175.0,536.0,Button.left,Pressed
6.071063041687012,1175.0,536.0,Button.left,Released
6.888474941253662,1175.0,536.0,NoButton,Move
6.951276063919067,510.0,378.0,NoButton,Move
7.063315153121948,510.0,378.0,NoButton,Move
7.07524299621582,510.0,378.0,Button.left,Pressed
7.075845003128052,510.0,378.0,Button.left,Released
7.901299953460693,510.0,378.0,NoButton,Move
7.9630279541015625,1076.0,626.0,NoButton,Move
8.076676845550537,1076.0,626.0,NoButton,Move
8.088773965835571,1076.0,626.0,Button.left,Pressed
8.090544939041138,1076.0,626.0,Button.left,Released
8.930910110473633,1076.0,626.0,NoButton,Move
8.994401216506958,756.0,616.0,NoButton,Move
9.10687804222107,756.0,616.0,NoButton,Move
9.118293046951294,756.0,616.0,Button.left,Pressed
9.11888599395752,756.0,616.0,Button.left,Released
9.95598292350769,756.0,616.0,NoButton,Move
10.018033981323242,924.0,686.0,NoButton,Move
10.130669832229614,924.0,686.0,NoButton,Move
10.14120888710022,924.0,686.0,Button.left,Pressed
10.14188814163208,924.0,686.0,Button.left,Released
12.673217058181763,924.0,686.0,NoButton,Move
12.735543966293335,712.0,180.0,NoButton,Move
12.84990406036377,712.0,180.0,NoButton,Move
12.861639022827148,712.0,180.0,Button.left,Pressed
12.863628149032593,583.0,637.0,NoButton,Drag
12.874032974243164,583.0,637.0,NoButton,Drag
12.887602090835571,583.0,637.0,Button.left,Released
14.049589157104492,583.0,637.0,NoButton,Move
14.112136125564575,982.0,188.0,NoButton,Move
14.224873065948486,982.0,188.0,NoButton,Move
14.23642897605896,982.0,188.0,Button.left,Pressed
14.237433910369873,583.0,637.0,NoButton,Drag
14.249451160430908,583.0,637.0,NoButton,Drag
14.26033902168274,583.0,637.0,Button.left,Released
15.360833168029785,583.0,637.0,NoButton,Move
15.422412157058716,1264.0,181.0,NoButton,Move
15.534589052200317,1264.0,181.0,NoButton,Move
15.551661968231201,1264.0,181.0,Button.left,Pressed
15.552406072616577,1115.0,636.0,NoButton,Drag
15.564112901687622,1115.0,636.0,NoButton,Drag
15.575188159942627,1115.0,636.0,Button.left,Released
16.690901041030884,1115.0,636.0,NoButton,Move
16.75237202644348,709.0,357.0,NoButton,Move
16.865363121032715,709.0,357.0,NoButton,Move
16.87682795524597,709.0,357.0,Button.left,Pressed
16.87748908996582,1115.0,636.0,NoButton,Drag
16.887492895126343,1115.0,636.0,NoButton,Drag
16.90160608291626,1115.0,636.0,Button.left,Released
17.86302089691162,1115.0,636.0,NoButton,Move
17.924554109573364,434.0,189.0,NoButton,Move
18.037429094314575,434.0,189.0,NoButton,Move
18.04961109161377,434.0,189.0,Button.left,Pressed
18.05038285255432,1115.0,636.0,NoButton,Drag
18.06169295310974,1115.0,636.0,NoButton,Drag
18.072417974472046,1115.0,636.0,Button.left,Released
19.156902074813843,1115.0,636.0,NoButton,Move
19.22036099433899,424.0,345.0,NoButton,Move
19.334162950515747,424.0,345.0,NoButton,Move
19.346101999282837,424.0,345.0,Button.left,Pressed
19.349339962005615,1115.0,636.0,NoButton,Drag
19.360770225524902,1115.0,636.0,NoButton,Drag
19.37226891517639,1115.0,636.0,Button.left,Released
20.459458827972412,1115.0,636.0,NoButton,Move
20.52541184425354,985.0,344.0,NoButton,Move
20.639801025390625,985.0,344.0,NoButton,Move
20.651172876358032,985.0,344.0,Button.left,Pressed
20.651945114135742,583.0,637.0,NoButton,Drag
20.66365909576416,583.0,637.0,NoButton,Drag
20.674476861953735,583.0,637.0,Button.left,Released
21.669734001159668,583.0,637.0,NoButton,Move
21.731642961502075,1262.0,343.0,NoButton,Move
21.844176054000854,1262.0,343.0,NoButton,Move
21.8608558177948,1262.0,343.0,Button.left,Pressed
21.861706018447876,583.0,637.0,NoButton,Drag
21.872719049453735,583.0,637.0,NoButton,Drag
21.8833110332489,583.0,637.0,Button.left,Released
