Time,Key pressed,Key released
0.94618,1,None
1.02472,2,None
1.08874,3,None
1.09211,None,1
1.1367,None,2
1.18846,None,3
1.50188,Key.shift,None
1.60184,C,None
1.70981,None,C
1.76579,A,None
1.8377,P,None
1.91376,None,A
1.94566,None,P
1.98629,None,Key.shift
2.17812,a,None
2.27859,None,a
2.29471,b,None
2.41476,c,None
2.41813,None,b
2.47499,None,c
2.58385,Key.shift,None
2.68369,!,None
2.79588,None,!
2.84404,None,Key.shift
2.93581,Key.enter,None
3.03585,1,None
3.05165,None,Key.enter
3.11171,2,None
3.15971,None,1
3.16749,3,None
3.21942,None,2
3.25598,None,3
3.53478,Key.shift,None
3.69853,C,None
3.7547,None,C
3.83078,A,None
3.89882,None,A
4.25481,P,None
4.31483,None,P
4.42706,None,Key.shift
4.55966,a,None
4.62784,None,a
4.65067,b,None
4.72675,None,b
4.73008,c,None
4.81089,None,c
4.91897,Key.shift,None
5.01072,!,None
5.11479,None,!
5.16298,None,Key.shift
5.24865,Key.enter,None
5.35675,1,None
5.36436,None,Key.enter
5.42081,2,None
5.48481,3,None
5.49685,None,1
5.52462,None,2
5.581,None,3
5.86005,Key.shift,None
5.99232,C,None
6.07688,None,C
6.13652,A,None
6.2245,P,None
6.25281,None,A
6.30251,None,Key.shift
6.30317,None,p
6.39876,a,None
6.4585,b,None
6.47058,None,a
6.55906,None,b
6.56678,c,None
6.64304,None,c
6.72349,Key.shift,None
6.82793,!,None
6.93959,None,!
6.98392,None,Key.shift
7.05565,Key.enter,None
7.16343,1,None
7.18087,None,Key.enter
7.23933,2,None
7.28325,3,None
7.29105,None,1
7.32761,None,2
7.37572,None,3
7.68946,Key.shift,None
7.81768,C,None
7.91727,None,C
7.95348,A,None
8.01357,P,None
8.07335,None,A
8.11148,None,Key.shift
8.12135,None,p
8.20237,a,None
8.27458,b,None
8.28206,None,a
8.36241,None,b
8.36623,c,None
8.4554,None,c
8.54273,Key.shift,None
8.6386,!,None
8.75043,None,!
8.79483,None,Key.shift
8.89175,Key.enter,None
8.99165,1,None
9.01951,None,Key.enter
9.07991,2,None
9.13167,3,None
9.15281,None,1
9.17961,None,2
9.20384,None,3
9.57307,Key.shift,None
9.65712,C,None
9.7647,None,C
9.83296,A,None
9.98846,None,A
9.9926,P,None
10.08027,None,P
10.1011,None,Key.shift
10.21349,a,None
10.28507,None,a
10.30335,b,None
10.36769,c,None
10.45159,None,b
10.46383,None,c
10.57583,Key.shift,None
10.63971,!,None
10.7957,None,!
10.84401,None,Key.shift
10.95771,Key.enter,None
11.05353,1,None
11.10125,None,Key.enter
11.15371,2,None
11.21769,3,None
11.22537,None,1
11.26561,None,2
11.322,None,3
11.61594,Key.shift,None
11.71989,C,None
11.80321,None,C
11.85543,A,None
11.91578,P,None
11.97567,None,A
12.00346,None,P
12.03198,None,Key.shift
12.10872,a,None
12.18841,b,None
12.19633,None,a
12.28083,c,None
12.31262,None,b
12.36905,None,c
12.48176,Key.shift,None
12.55378,!,None
12.67769,None,!
12.72181,None,Key.shift
12.81267,Key.enter,None
12.92464,1,None
12.94047,None,Key.enter
12.98844,2,None
13.04061,3,None
13.0725,None,1
13.10839,None,2
13.14897,None,3
13.44679,Key.shift,None
13.54668,C,None
13.63445,None,C
13.71473,A,None
13.80636,None,A
13.82665,P,None
13.87466,None,Key.shift
13.92303,None,p
14.0885,a,None
14.18481,None,a
14.21563,b,None
14.2957,c,None
14.33928,None,b
14.37567,None,c
14.49593,Key.shift,None
14.59568,!,None
14.74759,None,!
14.79177,None,Key.shift
14.97767,Key.enter,None
15.0821,None,Key.enter
15.27289,1,None
15.33674,2,None
15.39243,3,None
15.40416,None,1
15.42881,None,2
15.49295,None,3
15.80086,Key.shift,None
15.89282,C,None
15.99199,None,C
16.02839,A,None
16.09676,P,None
16.16905,None,A
16.20063,None,Key.shift
16.20894,None,p
16.30468,a,None
16.36875,b,None
16.38069,None,a
16.44837,None,b
16.45673,c,None
16.5569,None,c
16.64798,Key.shift,None
16.73962,!,None
16.85972,None,!
16.91233,None,Key.shift
17.0207,Key.enter,None
17.12071,1,None
17.15656,None,Key.enter
17.20059,2,None
17.2364,3,None
17.25295,None,1
17.29661,None,2
17.34925,None,3
17.62578,Key.shift,None
17.7299,C,None
17.84164,None,C
17.86575,A,None
17.93757,P,None
18.0138,None,A
18.03742,None,P
18.06598,None,Key.shift
18.17028,a,None
18.23066,b,None
18.23823,None,a
18.33834,c,None
18.35013,None,b
18.45113,None,c
18.5428,Key.shift,None
18.62667,!,None
18.78264,None,!
18.83894,None,Key.shift
18.95542,Key.enter,None
19.0639,None,Key.enter
19.64973,1,None
19.69362,2,None
19.77358,None,1
19.77716,3,None
19.80548,None,2
19.84183,None,3
20.23644,Key.shift,None
20.29648,C,None
20.40845,None,C
20.52067,A,None
20.60061,None,A
20.61663,P,None
20.7125,None,P
20.74084,None,Key.shift
20.84083,a,None
20.9648,None,a
20.96805,b,None
21.07288,None,b
21.2406,c,None
21.3369,None,c
21.44592,Key.shift,None
21.58571,!,None
21.72567,None,!
21.78548,None,Key.shift
