Total time taken,Average hold time,Max hold time,Min hold time,SD hold time,Average CPR time,Max CPR time,Min CPR time,SD CPR time,Average Release Latency,Max Release Latency,Min Release Latency,SD Release Latency,Average Press Latency,Max Press Latency,Min Press Latency,SD Press Latency
76.22397000000001,0.49849819999999967,0.8112899999999996,0.1453199999999999,0.19046293837305206,0.49849819999999967,0.8112899999999996,0.1453199999999999,0.19046293837305206,0.7641490909090909,3.1618700000000004,0.25815000000000055,0.5456619490873614,0.7631281818181819,3.245560000000001,0.2669800000000002,0.5606533444050598
