Total time taken,Average hold time,Max hold time,Min hold time,SD hold time,Average CPR time,Max CPR time,Min CPR time,SD CPR time,Average Release Latency,Max Release Latency,Min Release Latency,SD Release Latency,Average Press Latency,Max Press Latency,Min Press Latency,SD Press Latency
52.12001,0.15672582524271847,0.258899999999997,0.06754000000000016,0.0318126400308722,0.11849524271844682,0.2030200000000022,0.005010000000000403,0.05046941642037347,0.49982450980392157,2.345659999999995,0.046029999999994686,0.520145110962958,0.4996999019607843,2.259680000000003,0.06343999999999994,0.5065186665048114
