time,mouse_x,mouse_y,button,state
0.6590180397033691,888.0,508.0,NoButton,Move
0.770845890045166,888.0,508.0,NoButton,Move
0.7820470333099365,888.0,508.0,Button.left,Pressed
0.782700777053833,888.0,508.0,Button.left,Released
1.4441258907318115,1116.0,234.0,NoButton,Move
1.5563888549804688,1116.0,234.0,NoButton,Move
1.5672597885131836,1116.0,234.0,Button.left,Pressed
1.5680179595947266,1116.0,234.0,Button.left,Released
2.225334644317627,837.0,476.0,NoButton,Move
2.3392410278320312,837.0,476.0,NoButton,Move
2.3505969047546387,837.0,476.0,Button.left,Pressed
2.351261854171753,837.0,476.0,Button.left,Released
3.0161397457122803,758.0,421.0,NoButton,Move
3.129734992980957,758.0,421.0,NoButton,Move
3.1416268348693848,758.0,421.0,Button.left,Pressed
3.1423089504241943,758.0,421.0,Button.left,Released
3.799182891845703,290.0,164.0,NoButton,Move
3.913350820541382,290.0,164.0,NoButton,Move
3.9251437187194824,290.0,164.0,Button.left,Pressed
3.925818920135498,290.0,164.0,Button.left,Released
4.605710744857788,455.0,166.0,NoButton,Move
4.717514991760254,455.0,166.0,NoButton,Move
4.729565858840942,455.0,166.0,Button.left,Pressed
4.730269908905029,455.0,166.0,Button.left,Released
5.4062299728393555,1079.0,217.0,NoButton,Move
5.517705917358398,1079.0,217.0,NoButton,Move
5.52867579460144,1079.0,217.0,Button.left,Pressed
5.529295921325684,1079.0,217.0,Button.left,Released
6.206382751464844,815.0,479.0,NoButton,Move
6.320176839828491,815.0,479.0,NoButton,Move
6.3322248458862305,815.0,479.0,Button.left,Pressed
6.332827806472778,815.0,479.0,Button.left,Released
7.047173976898193,444.0,451.0,NoButton,Move
7.161458969116211,444.0,451.0,NoButton,Move
7.173285961151123,444.0,451.0,Button.left,Pressed
7.173825740814209,444.0,451.0,Button.left,Released
7.831427812576294,355.0,223.0,NoButton,Move
7.945627927780151,355.0,223.0,NoButton,Move
7.956089735031128,355.0,223.0,Button.left,Pressed
7.956575870513916,355.0,223.0,Button.left,Released
10.544099807739258,875.0,169.0,NoButton,Move
10.65786600112915,875.0,169.0,NoButton,Move
10.668922901153564,875.0,169.0,Button.left,Pressed
10.671120882034302,1011.0,614.0,NoButton,Drag
10.6817307472229,1011.0,614.0,NoButton,Drag
10.693086862564087,1011.0,614.0,Button.left,Released
11.749571800231934,888.0,328.0,NoButton,Move
11.863550901412964,888.0,328.0,NoButton,Move
11.875488758087158,888.0,328.0,Button.left,Pressed
11.87633490562439,1011.0,614.0,NoButton,Drag
11.888261795043945,1011.0,614.0,NoButton,Drag
11.899382829666138,1011.0,614.0,Button.left,Released
12.924649953842163,612.0,171.0,NoButton,Move
13.03944182395935,612.0,171.0,NoButton,Move
13.052366733551025,612.0,171.0,Button.left,Pressed
13.053098917007446,483.0,612.0,NoButton,Drag
13.065056085586548,483.0,612.0,NoButton,Drag
13.075201749801636,483.0,612.0,Button.left,Released
14.135901927947998,606.0,334.0,NoButton,Move
14.248554944992065,606.0,334.0,NoButton,Move
14.260592937469482,606.0,334.0,Button.left,Pressed
14.26131796836853,483.0,612.0,NoButton,Drag
14.271927833557129,483.0,612.0,NoButton,Drag
14.28357982635498,483.0,612.0,Button.left,Released
15.257997751235962,1155.0,175.0,NoButton,Move
15.371777772903442,1155.0,175.0,NoButton,Move
15.383553743362427,1155.0,175.0,Button.left,Pressed
15.38411283493042,483.0,612.0,NoButton,Drag
15.395640850067139,483.0,612.0,NoButton,Drag
15.40603494644165,483.0,612.0,Button.left,Released
16.318320751190186,330.0,180.0,NoButton,Move
16.431784868240356,330.0,180.0,NoButton,Move
16.443277835845947,330.0,180.0,Button.left,Pressed
16.443983793258667,1011.0,614.0,NoButton,Drag
16.455029010772705,1011.0,614.0,NoButton,Drag
16.469850778579712,1011.0,614.0,Button.left,Released
17.507190704345703,335.0,332.0,NoButton,Move
17.620800733566284,335.0,332.0,NoButton,Move
17.63164973258972,335.0,332.0,Button.left,Pressed
17.632488012313843,483.0,612.0,NoButton,Drag
17.64322590827942,483.0,612.0,NoButton,Drag
17.65368890762329,483.0,612.0,Button.left,Released
18.722842931747437,1159.0,342.0,NoButton,Move
18.835712671279907,1159.0,342.0,NoButton,Move
18.846563816070557,1159.0,342.0,Button.left,Pressed
18.847415685653687,1011.0,614.0,NoButton,Drag
18.858755826950073,1011.0,614.0,NoButton,Drag
18.870637893676758,1011.0,614.0,Button.left,Released
