Total time taken,Average hold time,Max hold time,Min hold time,SD hold time,Average CPR time,Max CPR time,Min CPR time,SD CPR time,Average Release Latency,Max Release Latency,Min Release Latency,SD Release Latency,Average Press Latency,Max Press Latency,Min Press Latency,SD Press Latency
39.61774,0.015274600000000355,0.028730000000001255,0.005399999999999849,0.005472518933246746,0.015274600000000355,0.028730000000001255,0.005399999999999849,0.005472518933246746,0.3812460606060606,0.8381699999999981,0.08882999999999974,0.19314835602283245,0.3810845454545455,0.8478099999999991,0.09044999999999881,0.19418221302595817
