num_actions,total_duration,mm_avg_v,mm_sd_v,mm_max_v,mm_min_v,mm_avg_a,mm_sd_a,mm_max_a,mm_min_a,mm_avg_j,mm_sd_j,mm_max_j,mm_min_j,mm_avg_duration,mm_sd_duration,mm_max_duration,mm_min_duration,mm_avg_straightness,mm_sd_straightness,mm_max_straightness,mm_min_straightness,mm_avg_curvature,mm_sd_curvature,mm_max_curvature,mm_min_curvature,mm_avg_max_deviation,mm_sd_max_deviation,mm_max_max_deviation,mm_min_max_deviation,pc_avg_v,pc_sd_v,pc_max_v,pc_min_v,pc_avg_a,pc_sd_a,pc_max_a,pc_min_a,pc_avg_j,pc_sd_j,pc_max_j,pc_min_j,pc_avg_duration,pc_sd_duration,pc_max_duration,pc_min_duration,pc_avg_straightness,pc_sd_straightness,pc_max_straightness,pc_min_straightness,pc_avg_curvature,pc_sd_curvature,pc_max_curvature,pc_min_curvature,pc_avg_max_deviation,pc_sd_max_deviation,pc_max_max_deviation,pc_min_max_deviation,pc_avg_click_time,pc_sd_click_time,pc_max_click_time,pc_min_click_time,dd_avg_v,dd_sd_v,dd_max_v,dd_min_v,dd_avg_a,dd_sd_a,dd_max_a,dd_min_a,dd_avg_j,dd_sd_j,pc_max_j,pc_min_j,dd_avg_duration,dd_sd_duration,dd_max_duration,dd_min_duration,dd_avg_straightness,dd_sd_straightness,dd_max_straightness,dd_min_straightness,dd_avg_curvature,dd_sd_curvature,dd_max_curvature,dd_min_curvature,dd_avg_max_deviation,dd_sd_max_deviation,dd_max_max_deviation,dd_min_max_deviation
25,39.115955114364624,944.3363821727057,276.0649613670404,1484.033723029808,629.2425617071299,-1994.3486149710213,680.6045094516944,-1390.8860130302285,-3188.0377301394856,-4021.120488954932,3915.9879745942935,1545.7708022722293,-9232.011531048287,0.6080365478992462,0.12899155396651008,0.777712345123291,0.46190690994262695,0.9690980811004063,0.03967549729251903,0.9949518745520397,0.8730781639269873,0.0008235536982039558,0.0016409398476047237,0.0037603613567889034,-0.0016044724196533063,0.03639822082675705,0.029305024630386315,0.10423553620592746,0.009790062789231082,695.9211232463657,241.9552643167571,1007.9084850214739,238.5619836033149,-1439.7212916544224,363.1716915801515,-741.9797461482792,-1923.6634483704966,29107.400141594808,13037.272515172102,50029.960427417485,7080.607365855129,0.819277548789978,0.10888925213622933,1.0038909912109375,0.6307988166809082,0.9424398889174285,0.053582876251749685,0.9957538238349118,0.826738394863122,0.0007953709987862768,0.003266281407054559,0.009254298486226532,-0.0024203936159100004,9.571585757084862e-07,1.8177198738037489e-06,5.776983447605868e-06,1.677398300531345e-08,0.19849660396575927,0.030867841890028877,0.25787901878356934,0.16646981239318848,447.1246868224718,151.04301127605456,639.422947066641,267.08993872429335,174.51164500441774,218.95798340907308,550.9126120627017,0.6082213858977743,29107.400141594808,13037.272515172102,50029.960427417485,7080.607365855129,1.1227377823420934,0.23797316827941903,1.3971288204193115,0.6985969543457031,0.9996808976465437,0.0003042796929719969,0.9999490163594272,0.999085675896159,0.01880156647495104,0.0327853965737883,0.07466112252066086,-0.02871581081533736,1.189668351857107e-06,1.4812936704956445e-06,4.360031081503312e-06,2.850433187089798e-09
