Total time taken,Average hold time,Max hold time,Min hold time,SD hold time,Average CPR time,Max CPR time,Min CPR time,SD CPR time,Average Release Latency,Max Release Latency,Min Release Latency,SD Release Latency,Average Press Latency,Max Press Latency,Min Press Latency,SD Press Latency
5.14018,0.015242200000000006,0.024479999999999613,0.008040000000000047,0.005358102441889074,0.015242200000000006,0.024479999999999613,0.008040000000000047,0.005358102441889074,0.05183979797979798,0.2498800000000001,0.01998000000000033,0.06296529939998859,0.051714949494949494,0.26054000000000066,0.01902999999999988,0.06611611809680985
