num_actions,avg_inter_action_time,mm_avg_v,mm_sd_v,mm_avg_a,mm_sd_a,mm_avg_j,mm_sd_j,mm_avg_duration,mm_sd_duration,mm_avg_straightness,mm_sd_straightness,mm_avg_num_points,mm_sd_num_points,mm_avg_curvature,mm_sd_curvature,mm_avg_angle_sum,mm_sd_angle_sum,mm_avg_max_deviation,mm_sd_max_deviation,pc_avg_v,pc_sd_v,pc_avg_a,pc_sd_a,pc_avg_j,pc_sd_j,pc_avg_duration,pc_sd_duration,pc_avg_straightness,pc_sd_straightness,pc_avg_num_points,pc_sd_num_points,pc_avg_curvature,pc_sd_curvature,pc_avg_angle_sum,pc_sd_angle_sum,pc_avg_max_deviation,pc_sd_max_deviation,avg_click_time,pc_sd_click_time,dd_avg_v,dd_sd_v,dd_avg_a,dd_sd_a,dd_avg_j,dd_sd_j,dd_avg_duration,dd_sd_duration,dd_avg_straightness,dd_sd_straightness,dd_avg_num_points,dd_sd_num_points,dd_avg_curvature,dd_sd_curvature,dd_avg_angle_sum,dd_sd_angle_sum,dd_mean_max_deviation,dd_sd_max_deviation
26,0.047491331100463864,910.0780554404062,290.61541007466553,-2541.370454781146,1815.4681802590148,421647.3555747317,342966.8903091757,0.5937236845493317,0.0915133034539836,0.9049253704498283,0.19743410234433775,56,6.141195788629908,0.019697563211439575,0.20893350840796948,-59.57183640499341,40.83782252896529,-59.57183640499341,40.83782252896529,701.2781790160254,240.28150921356476,-7087.089054557296,15846.873691353037,6273428.841507333,16441957.311157566,0.8769508600234985,0.17657656413085832,0.8817919563361535,0.11392126459439827,85.4,20.139513400278567,0.0950092182827788,0.22536351332315555,11.131431462907877,110.8546195787859,0,0,0.16953120231628419,0.03324288166934478,1027.3756523884638,363.10853663453355,-14210.330744708208,13367.380871600972,6273428.841507333,16441957.311157566,0.6823864579200745,0.11122647936688257,0.9069660388419986,0.05006067086558869,67.875,2.9001231500945415,-0.004607152286505355,0.10594319974063544,73.51210006096657,19.806746417985323,0.001962095807809899,0.0014301069005061005
