num_actions,avg_inter_action_time,mm_avg_v,mm_sd_v,mm_avg_a,mm_sd_a,mm_avg_j,mm_sd_j,mm_avg_duration,mm_sd_duration,mm_avg_straightness,mm_sd_straightness,mm_avg_num_points,mm_sd_num_points,mm_avg_curvature,mm_sd_curvature,mm_avg_angle_sum,mm_sd_angle_sum,mm_avg_max_deviation,mm_sd_max_deviation,pc_avg_v,pc_sd_v,pc_avg_a,pc_sd_a,pc_avg_j,pc_sd_j,pc_avg_duration,pc_sd_duration,pc_avg_straightness,pc_sd_straightness,pc_avg_num_points,pc_sd_num_points,pc_avg_curvature,pc_sd_curvature,pc_avg_angle_sum,pc_sd_angle_sum,pc_avg_max_deviation,pc_sd_max_deviation,avg_click_time,pc_sd_click_time,dd_avg_v,dd_sd_v,dd_avg_a,dd_sd_a,dd_avg_j,dd_sd_j,dd_avg_duration,dd_sd_duration,dd_avg_straightness,dd_sd_straightness,dd_avg_num_points,dd_sd_num_points,dd_avg_curvature,dd_sd_curvature,dd_avg_angle_sum,dd_sd_angle_sum,dd_mean_max_deviation,dd_sd_max_deviation
26,0.0840556812286377,1101.9262457822792,283.53568694301157,-2757.910525799106,1933.7527911239454,411078.88829419366,335461.60080754786,0.5573697090148926,0.17529171835126794,0.9347261335801594,0.1565038355750383,58.375,18.875059129519492,0.0011673052837476838,0.030068505244467914,-78.95503044967339,37.899797706236235,-78.95503044967339,37.899797706236235,725.6970880041358,255.19501509694388,-44484.27322783524,139300.70332820184,87697862.80857076,277092185.1265689,1.0302425622940063,0.15616405476926085,0.7553735413612409,0.10584162261594039,104.8,20.23638087976976,0.02737612736250724,0.05935766988209939,30.59715903622559,80.6215647291485,0,0,0.15673022270202636,0.02967677846610424,973.1708506288553,321.16720391762993,-7958.819110778447,12041.683523483465,87697862.80857076,277092185.1265689,0.7428019344806671,0.1326098275561453,0.8492675017920184,0.06456413974924975,74.5,15.44575762374344,0.04092231400324506,0.1250141555399672,74.116810985129,47.90678673627251,0.0014974061149751411,0.0011663576739418759
