Total time taken,Average hold time,Max hold time,Min hold time,SD hold time,Average CPR time,Max CPR time,Min CPR time,SD CPR time,Average Release Latency,Max Release Latency,Min Release Latency,SD Release Latency,Average Press Latency,Max Press Latency,Min Press Latency,SD Press Latency
75.7688,0.4815358999999996,0.8239799999999917,0.16062999999999938,0.17545855529570106,0.4815358999999996,0.8239799999999917,0.16062999999999938,0.17545855529570106,0.7629213131313132,4.011340000000001,0.27344999999999864,0.6328395681752671,0.7618810101010102,4.038080000000001,0.2845499999999994,0.6269184290712575
