time,mouse_x,mouse_y,button,state
0.27733397483825684,736.7171630859375,132.23080444335938,NoButton,Move
0.28356194496154785,734.7322998046875,133.8187255859375,NoButton,Move
0.29167699813842773,732.01611328125,136.53489685058594,NoButton,Move
0.3000798225402832,728.6597290039062,139.89129638671875,NoButton,Move
0.30814385414123535,725.1002197265625,143.95932006835938,NoButton,Move
0.3164081573486328,720.8086547851562,148.2508544921875,NoButton,Move
0.3245539665222168,712.6908569335938,155.69215393066406,NoButton,Move
0.3326609134674072,704.5731201171875,163.8099365234375,NoButton,Move
0.3410491943359375,695.0880737304688,173.29495239257812,NoButton,Move
0.34911489486694336,684.4370727539062,183.94593811035156,NoButton,Move
0.3572218418121338,672.1805419921875,196.20249938964844,NoButton,Move
0.3655569553375244,660.0164794921875,208.36654663085938,NoButton,Move
0.37313413619995117,647.7598876953125,221.44020080566406,NoButton,Move
0.3816518783569336,626.8937377929688,243.3496856689453,NoButton,Move
0.3894500732421875,612.4656372070312,260.4830322265625,NoButton,Move
0.3977699279785156,595.7252807617188,277.223388671875,NoButton,Move
0.40575313568115234,578.4757690429688,295.4312438964844,NoButton,Move
0.4145338535308838,561.8195190429688,313.9382019042969,NoButton,Move
0.42278409004211426,541.9966430664062,337.9342956542969,NoButton,Move
0.4306349754333496,520.5628662109375,362.5831298828125,NoButton,Move
0.4389040470123291,499.1210021972656,391.9246520996094,NoButton,Move
0.44704580307006836,477.67913818359375,421.2661437988281,NoButton,Move
0.4552650451660156,456.2372741699219,450.607666015625,NoButton,Move
0.46352195739746094,447.86865234375,462.78021240234375,NoButton,Move
0.47154998779296875,431.62939453125,486.1241149902344,NoButton,Move
0.4796450138092041,417.25482177734375,507.2068786621094,NoButton,Move
0.487886905670166,405.02557373046875,523.8036499023438,NoButton,Move
0.49590516090393066,400.5103759765625,529.4476928710938,NoButton,Move
0.5043280124664307,391.7677917480469,539.6473388671875,NoButton,Move
0.9715089797973633,391.7677917480469,539.8782348632812,NoButton,Move
0.9776229858398438,391.7677917480469,541.7240600585938,NoButton,Move
0.9859030246734619,391.42645263671875,543.0894775390625,NoButton,Move
0.9939970970153809,391.02947998046875,545.4713745117188,NoButton,Move
1.0019910335540771,390.6603088378906,547.3171997070312,NoButton,Move
1.0102510452270508,389.4693603515625,549.6990966796875,NoButton,Move
1.0182740688323975,388.61968994140625,552.6729125976562,NoButton,Move
1.0265369415283203,387.0942077636719,557.7579345703125,NoButton,Move
1.0345568656921387,385.5687255859375,562.8429565429688,NoButton,Move
1.043032169342041,383.552490234375,567.8834838867188,NoButton,Move
1.051044225692749,381.40673828125,573.7843627929688,NoButton,Move
1.05879807472229,379.8812255859375,578.869384765625,NoButton,Move
1.0674231052398682,377.7388000488281,584.7610473632812,NoButton,Move
1.0756008625030518,375.593017578125,590.6619262695312,NoButton,Move
1.0837838649749756,373.447265625,596.5628051757812,NoButton,Move
1.0918469429016113,371.9217529296875,601.6478271484375,NoButton,Move
1.0994031429290771,370.3962707519531,606.7328491210938,NoButton,Move
1.107909917831421,369.299560546875,608.5607299804688,NoButton,Move
1.116192102432251,367.04193115234375,615.3336181640625,NoButton,Move
1.1246440410614014,366.67279052734375,617.1793823242188,NoButton,Move
1.1325769424438477,365.4818115234375,619.561279296875,NoButton,Move
1.1407361030578613,364.20733642578125,622.5350952148438,NoButton,Move
1.14906907081604,363.46905517578125,624.380859375,NoButton,Move
1.1570260524749756,362.361572265625,626.2266845703125,NoButton,Move
1.1653828620910645,361.67919921875,627.5913696289062,NoButton,Move
1.173741102218628,360.9964904785156,628.956787109375,NoButton,Move
1.1815071105957031,360.36932373046875,629.8975830078125,NoButton,Move
1.1898927688598633,359.744140625,630.8353881835938,NoButton,Move
1.1980400085449219,359.116943359375,631.776123046875,NoButton,Move
1.2061870098114014,358.5452880859375,632.3477783203125,NoButton,Move
1.2142720222473145,358.28717041015625,632.6058959960938,NoButton,Move
1.2222018241882324,357.71551513671875,632.8917236328125,NoButton,Move
1.2306020259857178,357.4573974609375,633.1498413085938,NoButton,Move
1.2387561798095703,357.1993103027344,633.4078979492188,NoButton,Move
1.2472870349884033,356.94122314453125,633.666015625,NoButton,Move
1.2564411163330078,356.94122314453125,633.666015625,Button.left,Pressed
1.257007122039795,356.68511962890625,633.666015625,NoButton,Drag
1.3459789752960205,356.68511962890625,633.666015625,Button.left,Released
1.4776980876922607,356.91656494140625,633.666015625,NoButton,Move
1.483731985092163,358.28204345703125,633.666015625,NoButton,Move
1.49180006980896,360.1278076171875,633.666015625,NoButton,Move
1.4999370574951172,366.0286865234375,633.666015625,NoButton,Move
1.5083489418029785,371.102783203125,633.666015625,NoButton,Move
1.5163938999176025,377.8756408691406,633.666015625,NoButton,Move
1.5246129035949707,384.64849853515625,633.666015625,NoButton,Move
1.5326972007751465,395.4721984863281,633.666015625,NoButton,Move
1.540930986404419,407.44970703125,635.0751342773438,NoButton,Move
1.5488440990447998,429.09185791015625,638.6821899414062,NoButton,Move
1.5572090148925781,446.2061767578125,643.5719604492188,NoButton,Move
1.5652821063995361,454.8917236328125,646.0535278320312,NoButton,Move
1.5736579895019531,486.72454833984375,658.1280517578125,NoButton,Move
1.5814337730407715,507.4649658203125,664.4403686523438,NoButton,Move
1.58976411819458,516.1505126953125,667.5422973632812,NoButton,Move
1.597858190536499,536.890869140625,673.8546142578125,NoButton,Move
1.6061911582946777,554.6421508789062,680.6170043945312,NoButton,Move
1.6144688129425049,573.21875,684.8389282226562,NoButton,Move
1.6225039958953857,587.6737060546875,688.6428833007812,NoButton,Move
1.6306140422821045,595.374755859375,690.4200439453125,NoButton,Move
1.638758897781372,618.625244140625,693.2100830078125,NoButton,Move
1.6468720436096191,631.8131103515625,693.9427490234375,NoButton,Move
1.6551799774169922,645.0010375976562,693.9427490234375,NoButton,Move
1.6633100509643555,658.1889038085938,693.2100830078125,NoButton,Move
1.6713950634002686,671.3768310546875,689.5467529296875,NoButton,Move
1.679609775543213,686.3665771484375,684.0242309570312,NoButton,Move
1.6876847743988037,711.031982421875,672.184814453125,NoButton,Move
1.6959891319274902,720.5027465820312,666.7730102539062,NoButton,Move
1.7040419578552246,750.2052612304688,649.1715087890625,NoButton,Move
1.7123498916625977,770.6555786132812,637.0872192382812,NoButton,Move
1.7204840183258057,791.7383422851562,623.6708984375,NoButton,Move
1.7287712097167969,800.1679077148438,617.8350830078125,NoButton,Move
1.7369201183319092,818.2030029296875,605.21044921875,NoButton,Move
1.7449710369110107,835.67333984375,594.728271484375,NoButton,Move
1.7531368732452393,851.7340087890625,584.584716796875,NoButton,Move
1.7612109184265137,857.098388671875,581.3660888671875,NoButton,Move
1.7693231105804443,868.0883178710938,574.0394897460938,NoButton,Move
1.7777421474456787,875.8395385742188,568.22607421875,NoButton,Move
1.7858068943023682,882.0435180664062,562.0220947265625,NoButton,Move
1.794090986251831,887.23095703125,553.592529296875,NoButton,Move
1.80204176902771,887.23095703125,546.8197021484375,NoButton,Move
2.0166690349578857,887.23095703125,546.1187133789062,NoButton,Move
2.0223870277404785,888.5889892578125,542.4971923828125,NoButton,Move
2.0305380821228027,891.6400146484375,538.4291381835938,NoButton,Move
2.0390231609344482,895.352294921875,533.6561889648438,NoButton,Move
2.0470311641693115,901.1881713867188,525.2266235351562,NoButton,Move
2.055222988128662,909.5568237304688,513.0540771484375,NoButton,Move
2.0635640621185303,919.0239868164062,500.4311218261719,NoButton,Move
2.0715909004211426,930.4634399414062,487.35748291015625,NoButton,Move
2.0799081325531006,941.4523315429688,472.1421203613281,NoButton,Move
2.0880839824676514,953.226318359375,457.0041198730469,NoButton,Move
2.096126079559326,963.8486328125,443.1133728027344,NoButton,Move
2.104222059249878,974.8937377929688,431.2793884277344,NoButton,Move
2.112454891204834,984.783935546875,420.6283874511719,NoButton,Move
2.120496988296509,989.075439453125,416.33685302734375,NoButton,Move
2.1288681030273438,996.8424072265625,409.8644104003906,NoButton,Move
2.1369211673736572,1004.62353515625,404.028564453125,NoButton,Move
2.1451120376586914,1011.1397705078125,399.2894592285156,NoButton,Move
2.153127908706665,1017.3482666015625,396.46746826171875,NoButton,Move
2.161425828933716,1022.4332885742188,394.4334411621094,NoButton,Move
2.169541835784912,1026.758544921875,393.4722900390625,NoButton,Move
2.177582025527954,1030.380126953125,393.01959228515625,NoButton,Move
2.1858561038970947,1034.001708984375,393.01959228515625,NoButton,Move
2.1940338611602783,1036.9754638671875,393.01959228515625,NoButton,Move
2.202003002166748,1039.9493408203125,393.01959228515625,NoButton,Move
2.210456132888794,1042.32080078125,394.2053527832031,NoButton,Move
2.218520164489746,1044.8697509765625,395.9046630859375,NoButton,Move
2.2264928817749023,1045.977294921875,397.38128662109375,NoButton,Move
2.2346911430358887,1048.86083984375,400.74542236328125,NoButton,Move
2.2428171634674072,1050.44873046875,402.7303161621094,NoButton,Move
2.251300096511841,1051.12744140625,404.08770751953125,NoButton,Move
2.2593181133270264,1052.318359375,406.4696044921875,NoButton,Move
2.2675960063934326,1053.50927734375,408.85150146484375,NoButton,Move
2.2757251262664795,1054.30322265625,411.2333984375,NoButton,Move
2.2837791442871094,1055.09716796875,413.61529541015625,NoButton,Move
2.2919890880584717,1055.83544921875,415.4610900878906,NoButton,Move
2.300204038619995,1056.5738525390625,417.306884765625,NoButton,Move
2.308192014694214,1056.9708251953125,419.68878173828125,NoButton,Move
2.3163771629333496,1057.3121337890625,421.0542297363281,NoButton,Move
2.324594020843506,1057.6812744140625,422.9000244140625,NoButton,Move
2.3328042030334473,1057.6812744140625,424.7458190917969,NoButton,Move
2.3407721519470215,1057.6812744140625,426.11126708984375,NoButton,Move
