Total time taken,Average hold time,Max hold time,Min hold time,SD hold time,Average CPR time,Max CPR time,Min CPR time,SD CPR time,Average Release Latency,Max Release Latency,Min Release Latency,SD Release Latency,Average Press Latency,Max Press Latency,Min Press Latency,SD Press Latency
45.00658,0.10885519607843144,0.25985000000000014,0.03188000000000102,0.039863538533559936,0.09026137254901968,0.2164799999999989,0.005320000000004654,0.0379141346729481,0.443399801980198,5.755049999999997,0.016020000000000145,0.6051304610230426,0.44418158415841585,5.790990000000001,0.031950000000000145,0.5959692898711018
