Total time taken,Average hold time,Max hold time,Min hold time,SD hold time,Average CPR time,Max CPR time,Min CPR time,SD CPR time,Average Release Latency,Max Release Latency,Min Release Latency,SD Release Latency,Average Press Latency,Max Press Latency,Min Press Latency,SD Press Latency
46.57399,0.12161606060606084,0.24114000000000146,0.0479900000000022,0.03184399378917866,0.11465131313131338,0.20720999999999634,0.016849999999998033,0.03329214663925864,0.45112163265306127,3.245050000000001,0.051079999999998904,0.4448938893057951,0.45061489795918364,3.2938400000000003,0.08441999999999439,0.4376419788291504
