Total time taken,Average hold time,Max hold time,Min hold time,SD hold time,Average CPR time,Max CPR time,Min CPR time,SD CPR time,Average Release Latency,Max Release Latency,Min Release Latency,SD Release Latency,Average Press Latency,Max Press Latency,Min Press Latency,SD Press Latency
36.31018,0.14142839999999976,0.24229000000000012,0.08797999999999995,0.11224319999999975,0.20387999999999806,0.003309999999999036,0.3520971717171717,1.1885400000000033,0.02436000000000016,0.35256707070707066,1.093119999999999,0.07956999999999992
