Total time taken,Average hold time,Max hold time,Min hold time,SD hold time,Average CPR time,Max CPR time,Min CPR time,SD CPR time,Average Release Latency,Max Release Latency,Min Release Latency,SD Release Latency,Average Press Latency,Max Press Latency,Min Press Latency,SD Press Latency
5.12538,0.015333400000000025,0.026340000000000252,0.007419999999999982,0.005409458274936901,0.015333400000000025,0.026340000000000252,0.007419999999999982,0.005409458274936901,0.051696565656565656,0.2522000000000002,0.01923000000000008,0.06286142177256736,0.05154181818181818,0.2605599999999999,0.018979999999999997,0.06609491078255847
