time,mouse_x,mouse_y,button,state
0.7728049755096436,849.0,138.0,NoButton,Move
0.8432760238647461,853.0,187.0,NoButton,Move
0.9142308235168457,856.0,237.0,NoButton,Move
0.9857079982757568,861.0,287.0,NoButton,Move
1.0567007064819336,867.0,336.0,NoButton,Move
1.1270289421081543,873.0,386.0,NoButton,Move
1.1984608173370361,880.0,435.0,NoButton,Move
1.2713210582733154,889.0,484.0,NoButton,Move
1.3424749374389648,898.0,533.0,NoButton,Move
1.4154400825500488,908.0,583.0,NoButton,Move
1.486259937286377,908.0,583.0,NoButton,Move
1.497912883758545,908.0,583.0,Button.left,Pressed
1.498750925064087,908.0,583.0,Button.left,Released
2.2724509239196777,907.0,582.0,NoButton,Move
2.3291077613830566,862.0,564.0,NoButton,Move
2.385291814804077,820.0,543.0,NoButton,Move
2.4422409534454346,779.0,518.0,NoButton,Move
2.4998669624328613,741.0,490.0,NoButton,Move
2.5571351051330566,704.0,458.0,NoButton,Move
2.6129980087280273,671.0,424.0,NoButton,Move
2.6694250106811523,671.0,424.0,NoButton,Move
2.6801750659942627,671.0,424.0,Button.left,Pressed
2.6809451580047607,671.0,424.0,Button.left,Released
3.440403938293457,670.0,423.0,NoButton,Move
3.4822020530700684,719.0,425.0,NoButton,Move
3.5209898948669434,766.0,424.0,NoButton,Move
3.5607049465179443,813.0,422.0,NoButton,Move
3.600437879562378,860.0,417.0,NoButton,Move
3.639403820037842,907.0,411.0,NoButton,Move
3.678090810775757,953.0,403.0,NoButton,Move
3.7178659439086914,999.0,393.0,NoButton,Move
3.7561869621276855,1044.0,381.0,NoButton,Move
3.793940782546997,1089.0,367.0,NoButton,Move
3.831484079360962,1133.0,352.0,NoButton,Move
3.8701658248901367,1177.0,334.0,NoButton,Move
3.908895969390869,1221.0,315.0,NoButton,Move
3.947458028793335,1265.0,294.0,NoButton,Move
3.9864628314971924,1265.0,294.0,NoButton,Move
3.9984350204467773,1265.0,294.0,Button.left,Pressed
3.9991698265075684,1265.0,294.0,Button.left,Released
4.768308877944946,1264.0,294.0,NoButton,Move
4.814893007278442,1220.0,289.0,NoButton,Move
4.863402843475342,1177.0,290.0,NoButton,Move
4.9101948738098145,1136.0,298.0,NoButton,Move
4.956309795379639,1096.0,312.0,NoButton,Move
5.002902984619141,1058.0,332.0,NoButton,Move
5.0487449169158936,1022.0,359.0,NoButton,Move
5.096271991729736,1022.0,359.0,NoButton,Move
5.108397960662842,1022.0,359.0,Button.left,Pressed
5.109058856964111,1022.0,359.0,Button.left,Released
5.867995023727417,1022.0,358.0,NoButton,Move
6.162325859069824,1048.0,318.0,NoButton,Move
6.4595627784729,1048.0,318.0,NoButton,Move
6.469098806381226,1048.0,318.0,Button.left,Pressed
6.469868898391724,1048.0,318.0,Button.left,Released
7.227180004119873,1048.0,318.0,NoButton,Move
7.2947471141815186,1016.0,349.0,NoButton,Move
7.363837957382202,985.0,380.0,NoButton,Move
7.432698011398315,954.0,413.0,NoButton,Move
7.501901865005493,925.0,446.0,NoButton,Move
7.571004867553711,896.0,480.0,NoButton,Move
7.64024806022644,868.0,514.0,NoButton,Move
7.708614110946655,840.0,549.0,NoButton,Move
7.77704381942749,814.0,585.0,NoButton,Move
7.846463918685913,814.0,585.0,NoButton,Move
