Total time taken,Average hold time,Max hold time,Min hold time,SD hold time,Average CPR time,Max CPR time,Min CPR time,SD CPR time,Average Release Latency,Max Release Latency,Min Release Latency,SD Release Latency,Average Press Latency,Max Press Latency,Min Press Latency,SD Press Latency
108.13986,0.12360911111111099,0.2031199999999984,0.07810999999999524,0.02496844294346824,0.12360911111111099,0.2031199999999984,0.07810999999999524,0.02496844294346824,1.1606305617977528,14.672120000000007,0.18748999999999683,1.8353262834317405,1.1606305617977528,14.734619999999993,0.18748999999999683,1.8418369234071228
