num_actions,avg_inter_action_time,mm_avg_v,mm_sd_v,mm_avg_a,mm_sd_a,mm_avg_j,mm_sd_j,mm_avg_duration,mm_sd_duration,mm_avg_straightness,mm_sd_straightness,mm_avg_num_points,mm_sd_num_points,mm_avg_curvature,mm_sd_curvature,mm_avg_angle_sum,mm_sd_angle_sum,mm_avg_max_deviation,mm_sd_max_deviation,pc_avg_v,pc_sd_v,pc_avg_a,pc_sd_a,pc_avg_j,pc_sd_j,pc_avg_duration,pc_sd_duration,pc_avg_straightness,pc_sd_straightness,pc_avg_num_points,pc_sd_num_points,pc_avg_curvature,pc_sd_curvature,pc_avg_angle_sum,pc_sd_angle_sum,pc_avg_max_deviation,pc_sd_max_deviation,avg_click_time,pc_sd_click_time,dd_avg_v,dd_sd_v,dd_avg_a,dd_sd_a,dd_avg_j,dd_sd_j,dd_avg_duration,dd_sd_duration,dd_avg_straightness,dd_sd_straightness,dd_avg_num_points,dd_sd_num_points,dd_avg_curvature,dd_sd_curvature,dd_avg_angle_sum,dd_sd_angle_sum,dd_mean_max_deviation,dd_sd_max_deviation
25,0.7051545182863871,1058.673805047965,358.7273361741295,-2620.6377046498033,2370.986119646261,-5025.845254514156,9950.208882345722,0.6153129637241364,0.1641893653573105,0.9681404139340439,0.02001973245839731,14.375,2.8753881725529062,0.0004236459455038063,0.0015407405807158654,-17.258618115201987,11.823417075192808,-17.258618115201987,11.823417075192808,871.683978599856,374.7964816073258,-3509.527128372936,3611.2703906930174,98414.41450994537,131714.68544510708,0.7459915399551391,0.19169843163140554,0.7799583774951591,0.22355305535668704,11.9,3.6953424138441564,0.003044278489976541,0.025394511337876416,6.77102086650433,15.810304041417126,1.6133218183903425e-06,2.398181392212779e-06,0.25287160873413084,0.029243175927341578,337.5035688344269,156.77666907710648,100.17817826928798,70.74424151591019,98414.41450994537,131714.68544510708,1.5296332154955183,0.3781460283790692,0.9994103605505883,0.000759231646689546,27,6.027713773341708,-0.0002178304949287324,0.008753544144343452,30.69315820013057,14.666522605984307,5.537003104951321e-07,6.319744941190585e-07
