Total time taken,Average hold time,Max hold time,Min hold time,SD hold time,Average CPR time,Max CPR time,Min CPR time,SD CPR time,Average Release Latency,Max Release Latency,Min Release Latency,SD Release Latency,Average Press Latency,Max Press Latency,Min Press Latency,SD Press Latency
5.13097,0.015476399999999998,0.0236799999999997,0.008369999999999989,0.005374948723269561,0.015476399999999998,0.0236799999999997,0.008369999999999989,0.005374948723269561,0.05174333333333333,0.2498100000000001,0.018799999999999706,0.0631339935440198,0.05160060606060606,0.26037,0.019220000000000015,0.06615927019157633
