Total time taken,Average hold time,Max hold time,Min hold time,SD hold time,Average CPR time,Max CPR time,Min CPR time,SD CPR time,Average Release Latency,Max Release Latency,Min Release Latency,SD Release Latency,Average Press Latency,Max Press Latency,Min Press Latency,SD Press Latency
6.09255,0.015468999999999983,0.03447000000000022,0.007180000000000075,0.005717148137689207,0.015468999999999983,0.03447000000000022,0.007180000000000075,0.005717148137689207,0.051695757575757575,0.2525999999999997,0.020119999999999916,0.062441030435268934,0.05154070707070708,0.2629999999999999,0.018480000000000052,0.06616288052752116
