num_actions,total_duration,mm_avg_v,mm_sd_v,mm_max_v,mm_min_v,mm_avg_a,mm_sd_a,mm_max_a,mm_min_a,mm_avg_j,mm_sd_j,mm_max_j,mm_min_j,mm_avg_duration,mm_sd_duration,mm_max_duration,mm_min_duration,mm_avg_straightness,mm_sd_straightness,mm_max_straightness,mm_min_straightness,mm_avg_num_points,mm_sd_num_points,mm_max_num_points,mm_min_num_points,mm_avg_curvature,mm_sd_curvature,mm_max_curvature,mm_min_curvature,mm_avg_angle_sum,mm_sd_angle_sum,mm_max_angle_sum,mm_min_angle_sum,mm_avg_max_deviation,mm_sd_max_deviation,mm_max_max_deviation,mm_min_max_deviation,pc_avg_v,pc_sd_v,pc_max_v,pc_min_v,pc_avg_a,pc_sd_a,pc_max_a,pc_min_a,pc_avg_j,pc_sd_j,pc_max_j,pc_min_j,pc_avg_duration,pc_sd_duration,pc_max_duration,pc_min_duration,pc_avg_straightness,pc_sd_straightness,pc_max_straightness,pc_min_straightness,pc_avg_num_points,pc_sd_num_points,pc_max_num_points,pc_min_num_points,pc_avg_curvature,pc_sd_curvature,pc_max_curvature,pc_min_curvature,pc_avg_angle_sum,pc_sd_angle_sum,pc_max_angle_sum,pc_min_angle_sum,pc_avg_max_deviation,pc_sd_max_deviation,pc_max_max_deviation,pc_min_max_deviation,pc_avg_click_time,pc_sd_click_time,pc_max_click_time,pc_min_click_time,dd_avg_v,dd_sd_v,dd_max_v,dd_min_v,dd_avg_a,dd_sd_a,dd_max_a,dd_min_a,dd_avg_j,dd_sd_j,pc_max_j,pc_min_j,dd_avg_duration,dd_sd_duration,dd_max_duration,dd_min_duration,dd_avg_straightness,dd_sd_straightness,dd_max_straightness,dd_min_straightness,dd_avg_num_points,dd_sd_num_points,dd_max_num_points,dd_min_num_points,dd_avg_curvature,dd_sd_curvature,dd_max_curvature,dd_min_curvature,dd_avg_angle_sum,dd_sd_angle_sum,dd_max_angle_sum,dd_min_angle_sum,dd_avg_max_deviation,dd_sd_max_deviation,dd_max_max_deviation,dd_min_max_deviation
24,19.33662700653076,3715.4104984604337,1377.8743518584681,5323.252155926382,1255.0432647574858,0,0.0,0,0,0,0.0,0,0,0.11406469345092773,0.0012485861546807184,0.1162569522857666,0.11232995986938477,1.0,0.0,1.0,1.0,2,0.0,2,2,0,0.0,0,0,-1.620091401751915,0.662816162248827,-0.8275926465090386,-2.5246701515293717,0,0.0,0,0,1581.6173206624196,676.4601853504246,3051.7330357721103,823.7427795223294,-25303.8711562262,10867.660551943816,-13163.213532367243,-48978.03844757913,0,0.0,0,0,0.12582021289401585,0.000710080135069138,0.1269078254699707,0.12486410140991211,1.0,0.0,1.0,1.0,3,0.0,3,3,0,0.0,0,0,0.4603790594311647,1.8475460498720198,2.897251745478505,-2.0170920982964016,0.0,0.0,0.0,0.0,0.0007463826073540582,8.329864678673936e-05,0.0008797645568847656,0.0006511211395263672,24339.53755976384,9374.215048721398,32930.48175899967,11930.157355888461,-3994142.1465191124,1546753.72877919,-1828666.169109668,-5401977.0953986095,0,0.0,0,0,0.023530381066458567,0.0009905163866471252,0.02472090721130371,0.02162790298461914,1.0,0.0,1.0,1.0,3,0.0,3,3,0,0.0,0,0,1.5307164472159185,0.9314543863022631,2.7494264753621716,0.3820334820591453,0.0,0.0,0.0,0.0
