num_actions,total_duration,mm_avg_v,mm_sd_v,mm_max_v,mm_min_v,mm_avg_a,mm_sd_a,mm_max_a,mm_min_a,mm_avg_j,mm_sd_j,mm_max_j,mm_min_j,mm_avg_duration,mm_sd_duration,mm_max_duration,mm_min_duration,mm_avg_straightness,mm_sd_straightness,mm_max_straightness,mm_min_straightness,mm_avg_num_points,mm_sd_num_points,mm_max_num_points,mm_min_num_points,mm_avg_curvature,mm_sd_curvature,mm_max_curvature,mm_min_curvature,mm_avg_angle_sum,mm_sd_angle_sum,mm_max_angle_sum,mm_min_angle_sum,mm_avg_max_deviation,mm_sd_max_deviation,mm_max_max_deviation,mm_min_max_deviation,pc_avg_v,pc_sd_v,pc_max_v,pc_min_v,pc_avg_a,pc_sd_a,pc_max_a,pc_min_a,pc_avg_j,pc_sd_j,pc_max_j,pc_min_j,pc_avg_duration,pc_sd_duration,pc_max_duration,pc_min_duration,pc_avg_straightness,pc_sd_straightness,pc_max_straightness,pc_min_straightness,pc_avg_num_points,pc_sd_num_points,pc_max_num_points,pc_min_num_points,pc_avg_curvature,pc_sd_curvature,pc_max_curvature,pc_min_curvature,pc_avg_angle_sum,pc_sd_angle_sum,pc_max_angle_sum,pc_min_angle_sum,pc_avg_max_deviation,pc_sd_max_deviation,pc_max_max_deviation,pc_min_max_deviation,pc_avg_click_time,pc_sd_click_time,pc_max_click_time,pc_min_click_time,dd_avg_v,dd_sd_v,dd_max_v,dd_min_v,dd_avg_a,dd_sd_a,dd_max_a,dd_min_a,dd_avg_j,dd_sd_j,pc_max_j,pc_min_j,dd_avg_duration,dd_sd_duration,dd_max_duration,dd_min_duration,dd_avg_straightness,dd_sd_straightness,dd_max_straightness,dd_min_straightness,dd_avg_num_points,dd_sd_num_points,dd_max_num_points,dd_min_num_points,dd_avg_curvature,dd_sd_curvature,dd_max_curvature,dd_min_curvature,dd_avg_angle_sum,dd_sd_angle_sum,dd_max_angle_sum,dd_min_angle_sum,dd_avg_max_deviation,dd_sd_max_deviation,dd_max_max_deviation,dd_min_max_deviation
28,17.956704139709473,1479.9545836119598,539.7023221010675,2294.0708719404342,615.7171303441718,-7949.172905581597,3696.716586202018,-2669.374838448613,-12413.947321864529,1220489.4702930755,540438.366733321,1823317.511438274,472539.431415431,0.5136922121047973,0.1085717704109745,0.7485222816467285,0.3293921947479248,0.8150313422900551,0.13955639441435252,0.9955510817024334,0.593730007753074,65.5,11.057928276932246,80,42,0.06087184035011067,0.10437355303116504,0.3056371627660633,-0.0589379252831367,-16.891513681903113,59.10212135029765,73.18892216663387,-113.2114902148671,0.7165360546517509,0.45207128779277644,1.5396867989752456,0.002959172321726555,1298.2777440317905,428.0524291696144,2030.8010243851197,576.7034750957074,-11648.238513222992,6263.122051680197,-5694.180331846654,-22570.905821354852,1850414.4130372733,1033954.5179757492,3662146.0982746393,933965.1232828742,0.5114628672599792,0.13109130170524277,0.6867203712463379,0.3224925994873047,0.8682642314148146,0.16907805747272736,0.9891752554431,0.5052527420731853,45.5,19.92127362537704,70,18,0.08192029951401268,0.11063265899279107,0.21596871282056054,-0.06069588668974942,32.643552394194415,52.658018384442165,131.42910698108273,-41.34087359040725,1.412807156724653e-05,1.8342893778734625e-05,5.272133070760607e-05,2.1401764190225737e-09,0.12790048122406006,0.008887705554144731,0.1374220848083496,0.10975193977355957,1353.1186211813902,819.7924153256863,2449.1505086492525,0.0,-3913.885597016848,6708.938274400812,2281.4453780362837,-19575.8769232703,1850414.4130372733,1033954.5179757492,3662146.0982746393,933965.1232828742,0.48088502883911133,0.229808444557366,0.8639893531799316,0.11549496650695801,0.8636688319494169,0.3092057773705719,1.0,0,46,25.015550719058293,84,4,-0.015630989462589177,0.28527186073918936,0.2979509031628487,-0.7853981633974483,64.66079470326079,60.74783491112641,217.17262407553676,-3.141592653589793,0.00042290853144563424,0.0006405326010466081,0.0017664689994187745,0.0
