Total time taken,Average hold time,Max hold time,Min hold time,SD hold time,Average CPR time,Max CPR time,Min CPR time,SD CPR time,Average Release Latency,Max Release Latency,Min Release Latency,SD Release Latency,Average Press Latency,Max Press Latency,Min Press Latency,SD Press Latency
44.13161,0.12946871287128722,0.2515500000000017,0.05568999999999846,0.03877163258526435,0.10007841584158424,0.19669999999999987,0.0032500000000013074,0.04110580211436506,0.42422469999999995,7.153590000000001,0.03218999999999994,0.8530954649203017,0.424847,7.062280000000001,0.05998999999999999,0.8337909229397784
