num_actions,total_duration,mm_avg_v,mm_sd_v,mm_max_v,mm_min_v,mm_avg_a,mm_sd_a,mm_max_a,mm_min_a,mm_avg_j,mm_sd_j,mm_max_j,mm_min_j,mm_avg_duration,mm_sd_duration,mm_max_duration,mm_min_duration,mm_avg_straightness,mm_sd_straightness,mm_max_straightness,mm_min_straightness,mm_avg_num_points,mm_sd_num_points,mm_max_num_points,mm_min_num_points,mm_avg_curvature,mm_sd_curvature,mm_max_curvature,mm_min_curvature,mm_avg_angle_sum,mm_sd_angle_sum,mm_max_angle_sum,mm_min_angle_sum,mm_avg_max_deviation,mm_sd_max_deviation,mm_max_max_deviation,mm_min_max_deviation,pc_avg_v,pc_sd_v,pc_max_v,pc_min_v,pc_avg_a,pc_sd_a,pc_max_a,pc_min_a,pc_avg_j,pc_sd_j,pc_max_j,pc_min_j,pc_avg_duration,pc_sd_duration,pc_max_duration,pc_min_duration,pc_avg_straightness,pc_sd_straightness,pc_max_straightness,pc_min_straightness,pc_avg_num_points,pc_sd_num_points,pc_max_num_points,pc_min_num_points,pc_avg_curvature,pc_sd_curvature,pc_max_curvature,pc_min_curvature,pc_avg_angle_sum,pc_sd_angle_sum,pc_max_angle_sum,pc_min_angle_sum,pc_avg_max_deviation,pc_sd_max_deviation,pc_max_max_deviation,pc_min_max_deviation,pc_avg_click_time,pc_sd_click_time,pc_max_click_time,pc_min_click_time,dd_avg_v,dd_sd_v,dd_max_v,dd_min_v,dd_avg_a,dd_sd_a,dd_max_a,dd_min_a,dd_avg_j,dd_sd_j,pc_max_j,pc_min_j,dd_avg_duration,dd_sd_duration,dd_max_duration,dd_min_duration,dd_avg_straightness,dd_sd_straightness,dd_max_straightness,dd_min_straightness,dd_avg_num_points,dd_sd_num_points,dd_max_num_points,dd_min_num_points,dd_avg_curvature,dd_sd_curvature,dd_max_curvature,dd_min_curvature,dd_avg_angle_sum,dd_sd_angle_sum,dd_max_angle_sum,dd_min_angle_sum,dd_avg_max_deviation,dd_sd_max_deviation,dd_max_max_deviation,dd_min_max_deviation
29,18.12862515449524,1057.4992571365283,509.88512573138223,2167.265409710979,381.6528177077132,-2079.635001274495,2359.8722285646995,-28.887941334810378,-8332.565830158226,268500.5261347619,271920.2399529273,964630.9389840286,-21072.94320381614,0.6264290571212768,0.3929881924831291,1.6637451648712158,0.29599785804748535,0.7962995765996482,0.2454535128259164,0.9751353485456479,0.1914647561248572,70.1,39.03118411390223,169,37,-0.007050702030870934,0.032659491533513475,0.04167055380553332,-0.07561294811443445,-57.13878952200181,28.738136860413167,-0.9922128703873594,-100.80215960829113,0.5480863782271024,0.6369603743596923,1.9973887089744655,1.1208965378868633e-08,1147.85874988891,636.2214537912795,2541.526613167146,291.54086962797675,-1799.7075615302394,1577.431188494609,-275.72718348724794,-5520.315835019061,259304.5946475738,211902.92133741395,716288.7404846359,36735.97867702622,0.7070475154452853,0.13572076002754976,0.9527194499969482,0.5440952777862549,0.7455410532285417,0.20040900966091732,0.9375849973963434,0.4004069407311322,63.666666666666664,11.554220008291344,81,42,0.059522071326046797,0.06750152107257754,0.18205420768157007,-0.028568702042979965,36.04862362058512,60.35209423699259,103.81491074046914,-64.42752876157644,0.17893068728628658,0.31396250769355943,0.8978538089933781,2.8703800241042273e-09,0.05625862545437283,0.010377503667652893,0.0719609260559082,0.04003453254699707,984.3294932934052,595.8136037821495,1951.494236727553,149.80888079319007,-1956.210186523143,1754.2059593454226,-581.72327601595,-6402.400298864366,259304.5946475738,211902.92133741395,716288.7404846359,36735.97867702622,0.4481443643569946,0.17113887914352652,0.6480576992034912,0.08076739311218262,0.8917035987978537,0.14784346041036503,1.0,0.5546038840327212,46.7,20.363638618325993,74,6,0.022565413325478997,0.025821482593212573,0.06491450125456084,-0.010559431774172652,55.214282173020194,33.715877681430605,111.86550929264537,0.0,0.0007092819555153087,0.0011504911790036485,0.003501547067179052,0.0
