time,mouse_x,mouse_y,button,state
0.011554718017578125,749.0,138.0,Button.left,Released
0.6800987720489502,749.0,138.0,NoButton,Move
0.7407898902893066,700.0,155.0,NoButton,Move
0.8012428283691406,654.0,174.0,NoButton,Move
0.8618357181549072,609.0,197.0,NoButton,Move
0.9241809844970703,567.0,222.0,NoButton,Move
0.9849948883056641,527.0,250.0,NoButton,Move
1.0432219505310059,488.0,280.0,NoButton,Move
1.1037068367004395,452.0,314.0,NoButton,Move
1.1637189388275146,418.0,349.0,NoButton,Move
1.2246017456054688,385.0,388.0,NoButton,Move
1.2854688167572021,355.0,429.0,NoButton,Move
1.3459677696228027,327.0,474.0,NoButton,Move
1.40702486038208,327.0,474.0,NoButton,Move
1.417759895324707,327.0,474.0,Button.left,Pressed
1.6079258918762207,327.0,474.0,NoButton,Drag
1.619636058807373,327.0,474.0,Button.left,Released
2.2752909660339355,327.0,473.0,NoButton,Move
2.337448835372925,381.0,469.0,NoButton,Move
2.3987488746643066,414.0,501.0,NoButton,Move
2.4611856937408447,468.0,505.0,NoButton,Move
2.5234477519989014,509.0,529.0,NoButton,Move
2.585460901260376,534.0,577.0,NoButton,Move
2.644943952560425,559.0,625.0,NoButton,Move
2.7070658206939697,602.0,645.0,NoButton,Move
2.7691547870635986,680.0,614.0,NoButton,Move
2.829603910446167,680.0,614.0,NoButton,Move
2.841533899307251,680.0,614.0,Button.left,Pressed
3.003999948501587,680.0,614.0,NoButton,Drag
3.0155158042907715,680.0,614.0,Button.left,Released
3.6705617904663086,679.0,613.0,NoButton,Move
3.771785020828247,658.0,644.0,NoButton,Move
3.8757848739624023,606.0,650.0,NoButton,Move
3.976158857345581,550.0,634.0,NoButton,Move
4.079824924468994,517.0,602.0,NoButton,Move
4.182055950164795,517.0,602.0,NoButton,Move
4.193770885467529,517.0,602.0,Button.left,Pressed
4.353990793228149,517.0,602.0,NoButton,Drag
4.365643739700317,517.0,602.0,Button.left,Released
5.023239850997925,517.0,601.0,NoButton,Move
5.072387933731079,568.0,431.0,NoButton,Move
5.120054006576538,559.0,464.0,NoButton,Move
5.165252923965454,556.0,511.0,NoButton,Move
5.212625980377197,592.0,471.0,NoButton,Move
5.25951886177063,640.0,395.0,NoButton,Move
5.30757474899292,672.0,347.0,NoButton,Move
5.356003761291504,672.0,347.0,NoButton,Move
5.367758750915527,672.0,347.0,Button.left,Pressed
5.566285848617554,672.0,347.0,NoButton,Drag
5.577739715576172,672.0,347.0,Button.left,Released
6.244075059890747,672.0,347.0,NoButton,Move
6.314778804779053,623.0,369.0,NoButton,Move
6.384432792663574,562.0,356.0,NoButton,Move
6.454136848449707,503.0,343.0,NoButton,Move
6.523488998413086,462.0,362.0,NoButton,Move
6.593728065490723,438.0,417.0,NoButton,Move
6.663453817367554,411.0,474.0,NoButton,Move
6.732696771621704,358.0,497.0,NoButton,Move
6.80326509475708,358.0,497.0,NoButton,Move
6.815176963806152,358.0,497.0,Button.left,Pressed
7.007415771484375,358.0,497.0,NoButton,Drag
7.019308805465698,358.0,497.0,Button.left,Released
7.7222559452056885,357.0,496.0,NoButton,Move
7.831661701202393,365.0,388.0,NoButton,Move
7.938563823699951,385.0,476.0,NoButton,Move
8.04512095451355,291.0,404.0,NoButton,Move
8.14992380142212,310.0,336.0,NoButton,Move
8.257133722305298,310.0,336.0,NoButton,Move
8.268850803375244,310.0,336.0,Button.left,Pressed
8.456791877746582,310.0,336.0,NoButton,Drag
8.468620777130127,310.0,336.0,Button.left,Released
9.151703834533691,309.0,336.0,NoButton,Move
9.20810079574585,330.0,400.0,NoButton,Move
9.265111684799194,437.0,406.0,NoButton,Move
9.321479797363281,460.0,416.0,NoButton,Move
9.37788987159729,433.0,439.0,NoButton,Move
9.434741020202637,518.0,449.0,NoButton,Move
9.494065999984741,571.0,486.0,NoButton,Move
9.550049781799316,541.0,556.0,NoButton,Move
9.607626914978027,530.0,608.0,NoButton,Move
9.66496992111206,648.0,589.0,NoButton,Move
9.722034931182861,648.0,589.0,NoButton,Move
9.732873916625977,648.0,589.0,Button.left,Pressed
9.929561853408813,648.0,589.0,NoButton,Drag
9.94137692451477,648.0,589.0,Button.left,Released
10.600941896438599,647.0,588.0,NoButton,Move
10.673183917999268,651.0,534.0,NoButton,Move
10.744808912277222,676.0,497.0,NoButton,Move
10.815818071365356,717.0,471.0,NoButton,Move
10.886258840560913,764.0,449.0,NoButton,Move
10.958391904830933,809.0,424.0,NoButton,Move
11.029254913330078,845.0,391.0,NoButton,Move
11.099595069885254,845.0,391.0,NoButton,Move
11.111457824707031,845.0,391.0,Button.left,Pressed
11.295684814453125,845.0,391.0,NoButton,Drag
11.307456016540527,845.0,391.0,Button.left,Released
11.964719772338867,845.0,391.0,NoButton,Move
12.046792984008789,807.0,425.0,NoButton,Move
12.129239797592163,760.0,439.0,NoButton,Move
12.211956977844238,708.0,444.0,NoButton,Move
12.294693946838379,658.0,453.0,NoButton,Move
12.377404928207397,615.0,479.0,NoButton,Move
12.460064888000488,615.0,479.0,NoButton,Move
12.471221923828125,615.0,479.0,Button.left,Pressed
12.631216764450073,615.0,479.0,NoButton,Drag
12.642900943756104,615.0,479.0,Button.left,Released
13.313278913497925,615.0,479.0,NoButton,Move
13.35722804069519,683.0,506.0,NoButton,Move
13.398270845413208,731.0,497.0,NoButton,Move
13.4391770362854,765.0,462.0,NoButton,Move
13.479413986206055,793.0,416.0,NoButton,Move
13.52135682106018,821.0,368.0,NoButton,Move
13.562058925628662,857.0,333.0,NoButton,Move
13.603816986083984,904.0,315.0,NoButton,Move
13.645785808563232,959.0,311.0,NoButton,Move
13.687726736068726,1017.0,314.0,NoButton,Move
13.729187726974487,1076.0,320.0,NoButton,Move
13.770681858062744,1131.0,322.0,NoButton,Move
13.81337285041809,1179.0,315.0,NoButton,Move
13.854008913040161,1179.0,315.0,NoButton,Move
13.86554765701294,1179.0,315.0,Button.left,Pressed
14.04182505607605,1179.0,315.0,NoButton,Drag
14.052243947982788,1179.0,315.0,Button.left,Released
18.194867849349976,1178.0,314.0,NoButton,Move
18.230348825454712,1087.0,211.0,NoButton,Move
18.26492691040039,1046.0,230.0,NoButton,Move
18.298972845077515,1029.0,300.0,NoButton,Move
18.332515716552734,1007.0,345.0,NoButton,Move
18.36563992500305,960.0,326.0,NoButton,Move
18.39908194541931,895.0,282.0,NoButton,Move
18.433809995651245,822.0,263.0,NoButton,Move
18.46885585784912,766.0,288.0,NoButton,Move
18.502399921417236,753.0,350.0,NoButton,Move
18.535701036453247,754.0,410.0,NoButton,Move
18.56861901283264,721.0,419.0,NoButton,Move
18.602715969085693,610.0,332.0,NoButton,Move
18.636656761169434,610.0,332.0,NoButton,Move
18.648502826690674,610.0,332.0,Button.left,Pressed
18.70078992843628,610.0,333.0,NoButton,Drag
18.762985944747925,610.0,336.0,NoButton,Drag
18.825320959091187,610.0,335.0,NoButton,Drag
18.88796091079712,610.0,354.0,NoButton,Drag
18.948565006256104,610.0,358.0,NoButton,Drag
19.011618852615356,610.0,335.0,NoButton,Drag
19.074433088302612,609.0,391.0,NoButton,Drag
19.135294914245605,609.0,430.0,NoButton,Drag
19.19668197631836,608.0,443.0,NoButton,Drag
19.259169816970825,608.0,456.0,NoButton,Drag
19.32188582420349,608.0,495.0,NoButton,Drag
19.385974645614624,607.0,551.0,NoButton,Drag
19.448444843292236,607.0,528.0,NoButton,Drag
19.511176824569702,607.0,532.0,NoButton,Drag
19.572715997695923,607.0,551.0,NoButton,Drag
19.635689973831177,607.0,550.0,NoButton,Drag
19.697566032409668,607.0,554.0,NoButton,Drag
19.709354877471924,607.0,554.0,NoButton,Drag
19.724329948425293,607.0,554.0,Button.left,Released
