Total time taken,Average hold time,Max hold time,Min hold time,SD hold time,Average CPR time,Max CPR time,Min CPR time,SD CPR time,Average Release Latency,Max Release Latency,Min Release Latency,SD Release Latency,Average Press Latency,Max Press Latency,Min Press Latency,SD Press Latency
65.60416000000001,0.09077342857142834,0.20438999999999652,0.047229999999998995,0.030466061225982156,0.09077342857142834,0.20438999999999652,0.047229999999998995,0.030466061225982156,0.9330544927536233,4.571839999999998,0.1982499999999945,1.0888719159883078,0.9330553623188406,4.568999999999999,0.16439000000000092,1.08992915378448
