Total time taken,Average hold time,Max hold time,Min hold time,SD hold time,Average CPR time,Max CPR time,Min CPR time,SD CPR time,Average Release Latency,Max Release Latency,Min Release Latency,SD Release Latency,Average Press Latency,Max Press Latency,Min Press Latency,SD Press Latency
140.70655,0.1676858252427181,0.2847699999999995,0.099189999999993,0.033517139938477034,0.12438368932038806,0.24619999999999997,0.005030000000004975,0.05769215169022257,1.1876790196078433,15.47018,0.03968999999999312,2.1439271568900176,1.1887219607843138,15.492900000000006,0.07130999999999688,2.133444657670931
