Total time taken,Average hold time,Max hold time,Min hold time,SD hold time,Average CPR time,Max CPR time,Min CPR time,SD CPR time,Average Release Latency,Max Release Latency,Min Release Latency,SD Release Latency,Average Press Latency,Max Press Latency,Min Press Latency,SD Press Latency
48.738369999999996,0.0863155339805828,0.17772999999999994,0.05419000000000018,0.018696516962413208,0.08620097087378667,0.17772999999999994,0.05419000000000018,0.018563931110189436,0.47661980392156866,3.845239999999997,0.07601999999999998,0.5650794417259816,0.47677245098039217,3.847619999999999,0.011800000000000033,0.5692537944292962
