num_actions,total_duration,mm_avg_v,mm_sd_v,mm_max_v,mm_min_v,mm_avg_a,mm_sd_a,mm_max_a,mm_min_a,mm_avg_j,mm_sd_j,mm_max_j,mm_min_j,mm_avg_duration,mm_sd_duration,mm_max_duration,mm_min_duration,mm_avg_straightness,mm_sd_straightness,mm_max_straightness,mm_min_straightness,mm_avg_curvature,mm_sd_curvature,mm_max_curvature,mm_min_curvature,mm_avg_angle_sum,mm_sd_angle_sum,mm_max_angle_sum,mm_min_angle_sum,mm_avg_max_deviation,mm_sd_max_deviation,mm_max_max_deviation,mm_min_max_deviation,pc_avg_v,pc_sd_v,pc_max_v,pc_min_v,pc_avg_a,pc_sd_a,pc_max_a,pc_min_a,pc_avg_j,pc_sd_j,pc_max_j,pc_min_j,pc_avg_duration,pc_sd_duration,pc_max_duration,pc_min_duration,pc_avg_straightness,pc_sd_straightness,pc_max_straightness,pc_min_straightness,pc_avg_curvature,pc_sd_curvature,pc_max_curvature,pc_min_curvature,pc_avg_angle_sum,pc_sd_angle_sum,pc_max_angle_sum,pc_min_angle_sum,pc_avg_max_deviation,pc_sd_max_deviation,pc_max_max_deviation,pc_min_max_deviation,pc_avg_click_time,pc_sd_click_time,pc_max_click_time,pc_min_click_time,dd_avg_v,dd_sd_v,dd_max_v,dd_min_v,dd_avg_a,dd_sd_a,dd_max_a,dd_min_a,dd_avg_j,dd_sd_j,pc_max_j,pc_min_j,dd_avg_duration,dd_sd_duration,dd_max_duration,dd_min_duration,dd_avg_straightness,dd_sd_straightness,dd_max_straightness,dd_min_straightness,dd_avg_curvature,dd_sd_curvature,dd_max_curvature,dd_min_curvature,dd_avg_angle_sum,dd_sd_angle_sum,dd_max_angle_sum,dd_min_angle_sum,dd_avg_max_deviation,dd_sd_max_deviation,dd_max_max_deviation,dd_min_max_deviation
24,20.043166160583496,3817.852247680767,1930.294775437497,7059.248349741523,436.96408615979965,0,0.0,0,0,0,0.0,0,0,0.11402764916419983,0.0018027944422251624,0.11667394638061523,0.11053800582885742,1.0,0.0,1.0,1.0,0,0.0,0,0,-1.2083153952241203,1.693717706025605,2.668686049926864,-2.5467330146572693,0,0.0,0,0,1582.7989135690639,833.1919040897977,2877.2470202003324,329.6250848825427,-25141.950834477637,13258.94615194828,-5299.737464199502,-45445.2288381513,0,0.0,0,0,0.1265786753760444,0.0012970857626680014,0.12874770164489746,0.12496685981750488,1.0,0.0,1.0,1.0,0,0.0,0,0,0.14147230619118023,1.761307286932313,2.6374266921106404,-1.9218994157032563,0.0,0.0,0.0,0.0,0.0006987253824869791,0.0001210245562431336,0.0008389949798583984,0.0004956722259521484,24514.595569477293,5394.283557206819,32954.325747748844,18838.872266019356,-3924000.3149086456,891100.5800239486,-3131453.148688386,-5409802.751510214,0,0.0,0,0,0.0236858640398298,0.0010654402103651812,0.02588796615600586,0.022876977920532227,1.0,0.0,1.0,1.0,0,0.0,0,0,1.5637864471326344,1.021697623909237,2.7492091498807434,0.40183918308957645,0.0,0.0,0.0,0.0
