num_actions,total_duration,mm_avg_v,mm_sd_v,mm_max_v,mm_min_v,mm_avg_a,mm_sd_a,mm_max_a,mm_min_a,mm_avg_j,mm_sd_j,mm_max_j,mm_min_j,mm_avg_duration,mm_sd_duration,mm_max_duration,mm_min_duration,mm_avg_straightness,mm_sd_straightness,mm_max_straightness,mm_min_straightness,mm_avg_curvature,mm_sd_curvature,mm_max_curvature,mm_min_curvature,mm_avg_max_deviation,mm_sd_max_deviation,mm_max_max_deviation,mm_min_max_deviation,pc_avg_v,pc_sd_v,pc_max_v,pc_min_v,pc_avg_a,pc_sd_a,pc_max_a,pc_min_a,pc_avg_j,pc_sd_j,pc_max_j,pc_min_j,pc_avg_duration,pc_sd_duration,pc_max_duration,pc_min_duration,pc_avg_straightness,pc_sd_straightness,pc_max_straightness,pc_min_straightness,pc_avg_curvature,pc_sd_curvature,pc_max_curvature,pc_min_curvature,pc_avg_max_deviation,pc_sd_max_deviation,pc_max_max_deviation,pc_min_max_deviation,pc_avg_click_time,pc_sd_click_time,pc_max_click_time,pc_min_click_time,dd_avg_v,dd_sd_v,dd_max_v,dd_min_v,dd_avg_a,dd_sd_a,dd_max_a,dd_min_a,dd_avg_j,dd_sd_j,pc_max_j,pc_min_j,dd_avg_duration,dd_sd_duration,dd_max_duration,dd_min_duration,dd_avg_straightness,dd_sd_straightness,dd_max_straightness,dd_min_straightness,dd_avg_curvature,dd_sd_curvature,dd_max_curvature,dd_min_curvature,dd_avg_max_deviation,dd_sd_max_deviation,dd_max_max_deviation,dd_min_max_deviation
26,24.5150249004364,1087.440671497372,410.37067916603223,1679.7892729330324,543.6787153981155,-2249.107474655516,902.5934138341602,-747.3778432420758,-3049.181836907721,317277.6511829347,118466.16517967942,451427.0429459643,145208.35484747804,0.6544438898563385,0.12465781040120351,0.8556129932403564,0.47116994857788086,0.9544653742235232,0.0518769900882475,0.9926759388489368,0.8431310010601316,0.054872668428059615,0.10567801935282956,0.30576294674645055,-0.009001986620016125,0.14119461925034582,0.06691139248049584,0.2544546689680788,0.016901141303590675,815.7401638108469,253.02338805679165,1247.204504639584,480.5876008190442,-886.6556987593691,523.3457541413052,-162.18058296868327,-1898.7108486795346,136213.03764486953,119234.05767413916,434837.8704395888,-563.5993390694908,1.014902901649475,0.2065713247707957,1.3707609176635742,0.6514630317687988,0.7146090040034341,0.30727831292830504,0.9672867796984926,0.025736756166517764,0.08749432900057512,0.18793764896607262,0.5751583416339711,-0.08518245335414007,0.1025032147016633,0.13655584526056064,0.3482846115946239,2.0322174960847385e-07,0.14934680461883545,0.04232342074648621,0.23653316497802734,0.09790706634521484,985.2521335169312,317.7506560300644,1617.0686235161647,751.5437061094714,-5569.647331713431,6365.591689943023,294.8295095824195,-15125.063922601747,136213.03764486953,119234.05767413916,434837.8704395888,-563.5993390694908,0.8257209658622742,0.11845623263594554,1.011936902999878,0.6525528430938721,0.956173145390394,0.08842479739045234,0.9954197312196041,0.7378191805293901,0.036843948442833355,0.0763238376132983,0.1985214158576255,-0.05174287935441287,0.0010000481940122801,0.0017480581837931368,0.005285680899110027,7.971774144920186e-05
