Total time taken,Average hold time,Max hold time,Min hold time,SD hold time,Average CPR time,Max CPR time,Min CPR time,SD CPR time,Average Release Latency,Max Release Latency,Min Release Latency,SD Release Latency,Average Press Latency,Max Press Latency,Min Press Latency,SD Press Latency
78.71865,0.4918767999999999,0.8109899999999897,0.1446000000000005,0.1946348059070231,0.4918767999999999,0.8109899999999897,0.1446000000000005,0.1946348059070231,0.7886976767676768,3.380980000000001,0.2577100000000003,0.590290162081895,0.7869460606060606,3.437660000000001,0.2575000000000003,0.6487405644940335
