Total time taken,Average hold time,Max hold time,Min hold time,SD hold time,Average CPR time,Max CPR time,Min CPR time,SD CPR time,Average Release Latency,Max Release Latency,Min Release Latency,SD Release Latency,Average Press Latency,Max Press Latency,Min Press Latency,SD Press Latency
5.13668,0.01522609999999999,0.022829999999999906,0.007979999999999987,0.005250897161438228,0.01522609999999999,0.022829999999999906,0.007979999999999987,0.005250897161438228,0.05180505050505051,0.2506300000000006,0.02039000000000013,0.06313034749018981,0.05166060606060606,0.26080000000000014,0.01858000000000004,0.06608988265555375
