num_actions,total_duration,mm_avg_v,mm_sd_v,mm_max_v,mm_min_v,mm_avg_a,mm_sd_a,mm_max_a,mm_min_a,mm_avg_j,mm_sd_j,mm_max_j,mm_min_j,mm_avg_duration,mm_sd_duration,mm_max_duration,mm_min_duration,mm_avg_straightness,mm_sd_straightness,mm_max_straightness,mm_min_straightness,mm_avg_curvature,mm_sd_curvature,mm_max_curvature,mm_min_curvature,mm_avg_max_deviation,mm_sd_max_deviation,mm_max_max_deviation,mm_min_max_deviation,pc_avg_v,pc_sd_v,pc_max_v,pc_min_v,pc_avg_a,pc_sd_a,pc_max_a,pc_min_a,pc_avg_j,pc_sd_j,pc_max_j,pc_min_j,pc_avg_duration,pc_sd_duration,pc_max_duration,pc_min_duration,pc_avg_straightness,pc_sd_straightness,pc_max_straightness,pc_min_straightness,pc_avg_curvature,pc_sd_curvature,pc_max_curvature,pc_min_curvature,pc_avg_max_deviation,pc_sd_max_deviation,pc_max_max_deviation,pc_min_max_deviation,pc_avg_click_time,pc_sd_click_time,pc_max_click_time,pc_min_click_time,dd_avg_v,dd_sd_v,dd_max_v,dd_min_v,dd_avg_a,dd_sd_a,dd_max_a,dd_min_a,dd_avg_j,dd_sd_j,pc_max_j,pc_min_j,dd_avg_duration,dd_sd_duration,dd_max_duration,dd_min_duration,dd_avg_straightness,dd_sd_straightness,dd_max_straightness,dd_min_straightness,dd_avg_curvature,dd_sd_curvature,dd_max_curvature,dd_min_curvature,dd_avg_max_deviation,dd_sd_max_deviation,dd_max_max_deviation,dd_min_max_deviation
25,19.759611129760742,4526.558012423867,1440.3158982387238,7045.7559968617215,2747.5603790799787,0,0.0,0,0,0,0.0,0,0,0.11426231265068054,0.0016168854742605648,0.11600494384765625,0.11183619499206543,1.0,0.0,1.0,1.0,0,0.0,0,0,0,0.0,0,0,1905.910962364966,716.0011031821085,3429.823518764989,1244.2837720221248,-30492.204190635282,11452.053735098867,-20015.05049732688,-54727.48906855741,0,0.0,0,0,0.1257076793246799,0.001213308698425805,0.1277940273284912,0.12378478050231934,1.0,0.0,1.0,1.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0006828573015001086,9.096922079134402e-05,0.0008461475372314453,0.0005581378936767578,19984.353783512426,6652.54058684675,32321.94842686465,10503.325894375499,-3259780.902875754,1134266.7670189415,-1425054.7264049535,-5213154.300118905,0,0.0,0,0,0.02395850419998169,0.0007625321355742004,0.02555704116821289,0.022975921630859375,1.0,0.0,1.0,1.0,0,0.0,0,0,0.0,0.0,0.0,0.0
