Total time taken,Average hold time,Max hold time,Min hold time,SD hold time,Average CPR time,Max CPR time,Min CPR time,SD CPR time,Average Release Latency,Max Release Latency,Min Release Latency,SD Release Latency,Average Press Latency,Max Press Latency,Min Press Latency,SD Press Latency
92.92739,0.09367079999999914,0.17186000000000234,0.05801000000001011,0.028006499450569707,0.09367079999999914,0.17186000000000234,0.05801000000001011,0.028006499450569707,0.9370182828282828,6.656780000000005,0.18370000000000175,0.9625589157330713,0.9375661616161617,6.602020000000003,0.20614000000000487,0.943558433030122
